"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168.79609901209","2328.15380783134","2830.73753338088","3166.89564814117","3113.54642795619","3297.35470084107","3530.14733731891","4146.98792783931","5505.5356688311","6706.96699843928","7863.16200865166","9240.64254797441","12297.9153480396","14961.5681759187","11837.3910271086","11984.8685698823","14357.7352289471","14341.1816279932","15693.7867282599","16545.1226673996","14289.1205692355","14912.6865427932","16680.6780952339","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54038678192","4591.74750313366","5680.12989532948","7709.72938687607","9282.80810887343","9008.02789044613","9825.23826640452","10855.9818571963","13493.8525825209","15740.2874970898","17113.842251689","14324.8919710957","13034.8116600784","12810.2188335898","12554.4171841488","12921.9584210817","18789.6570759228","23234.566578981","26108.3439636069","27556.3635885832","34645.1432443401","37007.4387468692","40965.7443180141","41479.0872043957","45481.8922019757","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113625.13289956","119225.380022773","101446.786303182","100738.684223143","104103.036746518","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.27085390582","2429.59108523599","2682.3164526783","2977.14877212025","3151.3258016971","3352.7312961928","3572.80513022012","4132.34920689811","5134.90569397268","6351.08012547156","7558.74200622923","9667.97570008021","14044.0158891923","16348.53120679","12219.3737898048","11326.2194746243","13702.6894696051","13822.8055940347","15032.2820131489","15716.3690672011","13639.6941197963","14070.4226525952","15594.2860155406","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4499.88707067295","4296.93277135415","4751.15776392207","4756.40936486794","5132.27654292765","6297.12747533448","7071.97349539123","8060.21822756349","9364.90931361292","10558.217835651","13460.8841328512","15189.9807215212","16578.0618374988","18139.1962295726","18097.4006118392","17957.9463796762","16451.3386377369","15505.2787451867","15702.8555275752","15547.8735275484","16312.6377158653","17809.5981547644","22453.1923456372","25058.5359342937","29979.8544741413","36402.5605083473","40667.8842333195","40881.3806423831","52374.7944457228","66813.3497409986","76496.3661850194","89524.8443607146","94004.3898288491","75484.2865809425","74017.1847105799","80892.8213291687","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.800779039246","158.924091336756","181.183703096042","196.534112346045","201.26936560216","206.465152226178","196.342203677819","202.900886066332","212.810684951698","232.198578735179","246.088042821043","265.267153448753","302.598394367746","364.622368608659","438.916408544994","502.544832943967","523.837337002332","589.700107870174","689.381855884491","808.541482539482","1077.24294157105","860.468325848711","835.140189544994","748.866787113193","667.3331805736","659.833501846024","838.433571100866","918.628862593953","1063.760775125","1068.32571441505","1202.56753069507","1263.06008041861","1295.42263160967","1195.59532216817","1322.87040005601","1428.06618232968","1556.78638736535","1393.2241492985","1469.03194509681","1444.98905464046","1332.3823579804","1336.77537620669","1413.75717607014","1721.97386302934","1948.81227479981","2013.75555926972","2191.47856747356","2494.35355249125","2884.94776014542","2861.55400466683","2834.20471989688","3039.91601555658","2904.74672773209","3111.76288654102","3154.51348420947","2847.28556871398","2892.77556054736","3007.24287724321","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13813.3005043321","16733.6216056562","21422.8411604046","22707.4560380278","28254.2760735621","28810.8730139508","31432.8694404664","38353.8059335114","45838.162283149","51528.5472297299","44366.2945632425","41385.3559144016","38887.7658307479","36381.6973993699","37553.3579511557","52174.8420590819","63043.1782276345","68434.2283934534","68576.5847162541","84286.6963501872","83732.7011392096","91654.1205424566","85421.7274862181","89404.0751071949","101993.121603593","101328.795202508","90882.9228181873","93093.2595599842","91383.9404926131","82534.8736232049","82552.5667888765","89061.0513003609","108978.488859683","123382.015835263","124374.268480984","133195.429339283","167124.740985109","180640.125114827","149221.361937107","144569.175786448","162155.498619113","152000.362069501","172588.877782501","185152.527227439","163369.070802496","168010.91489102","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476.988491035178","462.169749370198","528.180434400879","465.053966361478","321.026223292627","354.003798172847","407.734844549116","458.677816836312","548.289686690501","720.940932072135","831.205286210574","950.648204362747","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.99017795909","2244.75530830835","1832.49519441526","1913.23741416708","2289.87771873439","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.99303602155","133.847581549068","138.119849134424","138.407165710075","142.659339874214","144.484654967511","152.107820130995","157.476387051335","165.478455065697","165.011573016693","169.070560105029","177.498409996047","193.128554834597","231.436185504653","261.03534138606","302.149467628563","280.679038857192","294.933988153902","324.384495709068","408.937427733313","463.731466024124","400.705603052702","381.865801322053","369.472871424721","300.534090569938","283.985803389459","314.746051106988","240.955452416246","223.011276381555","221.682033013421","265.676118926057","222.15374431496","245.864316227243","265.934507379578","227.836905482236","234.494058207896","287.356559593887","247.129410232435","252.465205803687","243.252751462484","245.939065850803","278.555703176672","262.285948115461","316.799896490486","245.123587583262","274.819702299258","292.150744287583","377.848292823497","470.733254004499","415.689322591492","412.730934137725","454.963463976433","443.906100111531","461.723072174234","452.463192574895","402.088311769817","401.742265413689","449.722381894452","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.103520907538","273.165931336459","282.041914530386","327.915053834531","598.533755113558","670.517512813769","722.673996354079","695.481481642856","803.346967910565","875.068206699548","963.595659949385","1064.04368447525","1206.03479640107","1329.40679593567","1432.51654606622","1570.31570504901","1736.73519514906","1923.08618817115","2006.25690965681","2146.71803679222","2226.72172907378","3031.69993959485","3047.59190870453","3481.43521433015","3952.12198355148","3648.78005463624","4811.66746787284","5559.50683172405","6583.45124965947","6615.76377781727","7100.40589910181","7395.68779981626","7473.19562949108","8291.48529494197","9056.65343979878","9821.69057441832","10319.0971600694","11151.069206829","",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","246.58905089972","266.831169016993","298.539850516383","334.932989480466","398.634696721049","521.075524432738","919.706443016401","976.101456265681","1177.75503504396","1325.72788664288","1366.66072564238","1731.06689666189","2164.8776665038","2160.81502524782","2094.36004539101","2060.39481826617","2021.9179775215","1989.77282471784","1975.34390386289","1761.85122198604","1699.31653472611","1701.34319099508","2151.39381014147","2111.82285784806","2261.0210928233","2225.34427390517","2269.47917550648","2470.22556771429","2739.13157123598","2785.21587044247","2653.90179773778","2787.09579116537","3049.34534607524","3003.19589333443","2936.07891000777","3245.96878826238","3717.05978228084","4385.48706144793","5027.33422625199","5834.17720486199","7117.49282663437","6229.03127473808","7126.77193413591","8276.26776720456","8832.51090587642","8603.25338550042","8473.74622806702","7336.45139421459","7225.72985904716","7372.26503407422","",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","341.592752701098","359.444451185438","373.927529105584","404.388376886152","464.12430099367","489.433228477941","528.568818638693","559.985352672281","600.482443466143","644.144342196446","682.684891278107","729.726938413504","814.735155827382","965.073908896918","1218.51754715193","1445.64698361896","1421.60051969368","1271.47463374713","1552.10167589428","1987.32863045305","2957.5621528242","3718.14587131295","2542.7371494245","2104.66932483858","2431.51259914548","2523.50059057086","1704.58716602919","1832.73471770756","2212.51071084708","2645.23594404056","3060.68521348065","3596.38601930928","4088.3092138769","5526.86050703677","5715.40999860321","3828.71702287945","4294.97898334837","5143.96112007388","5327.81190127662","5984.34106789082","6959.38871701488","7341.88247782299","7398.80102021328","6903.94918769848","7310.96163086246","8089.40903640424","8859.71535391932","9412.82793948646","9765.71702801791","7792.24772968156","9016.45792714789","9912.58236160645","9940.46856102562","10400.5631580436","10582.4105262309","9298.24287787114","8450.49401034813","8910.33317708802","",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.62722227448","1047.64476447645","1196.52069242233","1234.75834906047","1144.67951895234","1392.62262461447","1494.15225488103","1604.2484624288","1588.9902649845","1659.18220643579","1702.05260443528","1844.20187127871","1987.31218030691","2136.84626791893","2356.75781632853","2156.72846831774","2056.20018571539","2093.44439094848","2073.36738416636","2126.91385954485","2206.69758350421","2391.48548640669","2434.71486683552","2522.07627606867","2649.67054077418","2763.7390068743","2891.92895640332","2925.9776322341","2917.00114678899","3146.76394849785","3297.55814396102","3516.89991075328","3614.13066126191","3461.7811637491","3390.91029173114","3665.20747748087","3843.11988350106","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","133.051077910047","126.203548303998","128.872539426713","139.249621886534","150.912413763922","161.796179723056","163.617442766953","167.420628377603","172.575964580255","187.273242181604","202.533936369833","213.330580570343","234.239607209418","286.683146432612","356.846641295872","397.264193467768","424.6138144165","468.679653765354","498.943716733927","584.05071000964","676.076186918873","754.824043749761","727.683057726351","681.014756838148","689.234684625259","711.150203146368","715.633941457153","720.330027130951","758.567413662648","807.272830315942","880.619328106453","912.644581058923","879.010306038984","922.912036860657","989.339082283484","1096.38346844207","1181.20538748934","1231.54106817292","1174.11867145978","1130.75834107216","1221.495319478","1225.92998774049","1272.60805078892","1413.84970063768","1656.93643348743","1954.04550402787","2301.38244453734","2822.5203541635","3346.71464726186","3229.57206277344","3876.90723223222","4527.83476108243","4778.72134389873","5009.65476580129","5142.30105938755","4802.23070417335","4772.19923705843","5173.86015327344","",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2354.26346244494","2477.68552392165","1225.37314943187","1352.02572572147","1794.70989656028","2359.80033811007","2338.06831062022","1964.88191063031","1866.85008983781","1908.59260079329","1854.14595610107","1815.92009071121","1961.20373553606","2408.80011005532","2762.5617013497","3037.7545847472","3325.61324190164","4036.14023722037","4793.29295892064","4543.89024355919","4542.90410449183","5064.04110600499","4698.6894759835","5211.49920049925","5469.21789842179","4840.31967944456","5128.0228198066","5414.61482263095","",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2798654834855","59.4675275565151","57.9918001150996","60.4756500013374","71.1547032389973","79.1574879222282","90.1001936661963","84.5976489245494","128.151031964373","142.376885435342","156.40282702979","178.985442161326","229.340209555098","248.188933681431","212.732609924992","180.538188870041","172.032033501802","160.252842777987","177.759916329217","232.825303733102","259.133915845779","265.140307996911","262.568597727059","316.816594090272","314.836999416537","319.191411984995","309.515077974667","222.576797891642","281.788681118459","282.08134399161","266.668046992599","281.322127435061","322.538680004667","269.348382916517","306.847323728709","334.202401590128","391.791280070687","439.357292447579","487.940255637836","521.642579626446","595.636831880323","689.678422757148","697.015312357325","708.370763247419","835.088909759748","777.347686759476","803.893575679405","845.720640984484","749.917951220328","778.600425102067","827.006400807465","",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9114.35806521342","9397.80091834724","9679.88285697775","10183.6759897077","10648.9888960115","11039.0565074511","11021.7863554641","11843.9390200563","13689.989987991","15109.0549683959","15835.3466687883","16671.5671992638","19375.569601363","21928.7006740562","20675.5825862064","21087.7946931036","22835.3768284995","21916.9722061358","23820.3634052706","25811.8780046703","23715.5341442915","24758.6956160167","26903.8245211378","",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.187480441924","138.924927549498","143.776005120004","219.782325975816","219.815668810498","247.242700620686","296.900728388917","410.450000139333","643.951370288554","741.077711590194","987.73658320217","1186.42393738945","1175.56178795298","1171.46447748189","1260.418503807","1138.99297578903","1196.10320448535","1256.6606748179","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1194.69460257579","1197.52393960658","1337.44070697679","1519.43377766678","1529.62992123341","1522.67436639962","1580.18704128288","1607.6351750611","1634.03321799198","1558.74997529597","1728.30567611321","1968.66931861808","2278.6524696533","2600.68074225899","3157.28366378246","3818.38464484819","3629.57027300646","4122.7448693687","4588.71035426407","4964.01582226729","4578.37981947747","4426.7138979302","3930.29600259606","3904.02666782378","3791.75356207395","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.07263304394","1909.59870186179","2106.6350684523","2789.15906483509","3380.16512135859","3674.6179242797","4425.68091291013","5976.39192211767","7367.75190910882","6727.10776676969","6682.28115774575","7318.74244854117","6586.7192089878","7186.43192406181","7378.34102152704","6514.27269528653","7028.94013201519","7782.83978966368","",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.64056303091","1435.7670965977","1495.01574872825","1121.66416366931","1137.69035387727","1465.44840238377","1485.53962612309","1533.44503920951","1670.69286990053","1172.4430658221","1072.63583519129","587.30139926319","339.519986812731","405.971811490783","631.914865343192","580.911094891204","505.602915979188","477.349729357952","445.006943416605","474.213336086127","524.014592388925","571.501883026268","646.056129497955","797.837743226608","998.822667102654","1334.65189612629","1634.0814313969","2139.62563086411","1717.89876129974","2650.35364830438","3769.59526915879","4368.08224755108","4385.37935468846","4181.5833128422","3946.96207454865","3695.16484928136","3717.47338882896","",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18672.8327734392","18376.7909584409","18427.4248815924","16644.703815261","16048.5021398003","15761.2622452237","16350.0548484268","14279.5559866365","14681.0230780538","13628.0816569367","13980.4162478127","14471.8335924199","15513.6961151502","16984.0922358436","22717.7725678353","28888.0023211954","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","297.618882949593","291.52539168076","291.087212787433","255.688498127679","262.659868911038","343.199456635921","402.565450484003","180.795824720161","161.012354547305","177.199729213506","189.624538216333","240.124274697301","162.826959820363","163.614393660182","161.704880904404","160.017617695495","216.875428347935","253.109647779986","284.373291018735","301.539471988763","277.648659095599","256.441487198413","262.884055131003","283.891158779196","336.331814516981","369.154535872339","385.756714147082","422.146157334164","503.127710872855","463.852617826588","419.225814942685","526.531351664068","566.051386993955","605.985608207029","623.286753930288","528.313051201145","380.907305791185","426.221961866327","",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.915026767818","121.969678278039","122.25227029384","121.576294437354","157.611041182329","174.096088731651","176.47894162133","181.720347700833","194.443050287853","178.925964939436","182.214984671218","191.935658516803","217.588040100445","266.16061452672","321.332170128831","358.185842814556","383.461626221552","384.127867688953","375.876375851471","432.087125068473","462.191763961773","473.732776002734","461.635180284171","471.374434345288","422.438546945327","385.997894283033","441.159912223472","486.28073307176","497.855700345673","496.717863865863","502.231752787194","692.349647641038","683.833773992194","568.21079794424","581.909834272112","608.186974686299","601.7734653778","567.222846598322","539.425359834469","534.715944425263","477.476102358603","464.229758018367","460.954232181985","528.580661340667","602.547285983233","697.745286443756","944.130485052781","1013.31014891589","1182.97865482261","1044.48982319468","1201.75629071117","1389.67100999178","1365.77782179907","1450.57794904371","1326.66865421644","1158.25637052423","1101.90162664331","1136.76459079339","",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.907131896861","897.670413606894","1092.26774438015","1280.39244554939","1176.49805366698","1170.05342041811","1091.09971392809","1093.00907928647","1032.31273085625","1058.90483489872","1428.53292113127","1822.97796424769","2054.6437467088","2084.25780519252","2506.17931226708","2669.32770040611","2973.20697742439","2973.79782099643","3197.33102367957","3599.55520192961","3899.43519244996","3646.63062599001","3593.23408089547","3651.23228647976","3861.03241429329","3792.18215249987","3957.51290571479","4623.34764174555","5229.87673823095","5116.04542383956","5695.96932704928","6574.65433811493","8030.06300537304","7318.12640972422","8000.37643182154","9197.02697152061","9291.22761861899","9637.00265000958","10153.9382184867","9260.44730250635","9681.61856689674","10490.5039701879","",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","45.0331526090051","47.1825468300685","48.3866532591083","49.2795373685219","49.1333880028002","56.5345892344079","62.6231425768346","63.3070510806105","56.094587027621","59.2739989160956","63.1079718012684","77.2700103675614","83.5587370697437","88.9107541602596","106.710652021437","115.859228774012","122.887971791885","143.276075080262","163.433674711591","176.780884518458","200.8176854998","195.602085405443","181.989814407041","183.624246034104","175.177145907732","156.889658140678","155.227210949597","145.699578535303","159.770133411116","174.851358837837","199.285933154997","228.556258433916","184.950608693359","212.245519341504","120.62932439918","141.027906130914","225.626284719189","256.527676239355","163.533501154959","160.799028762323","153.259508675372","146.761539725235","290.979897687755","260.105251697695","274.225629402118","280.367384226713","297.709596899192","320.276495511186","372.848780444367","420.747205068564","458.865430122972","512.17023204094","374.50293256129","332.921024865108","354.318989805753","362.658197650946","300.307748766344","338.484430340903","",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","234.916892903272","225.916444133692","230.247932193207","279.708407864318","289.00498041014","310.327762928688","321.097473074127","317.428918354582","323.408202373802","347.378659180734","357.661864302881","383.674801250783","445.351180288243","661.019269773786","799.92315154451","764.555063200847","886.215472772264","1027.27419761201","1246.53589120245","1576.02936904119","1774.73630961095","1769.12693888399","1852.33098065128","2047.88263557345","2234.35647718393","2000.14597755726","1728.54355867126","1947.44237116171","2071.45487960458","2215.36450028479","2440.59180136594","2652.1442242715","3111.97687916463","3431.37018621896","3726.34066695431","4328.00001769299","4797.29137097841","4637.32048099747","3263.52098300351","3493.46522940349","4045.17047135901","3915.11504595638","4167.36438653514","4463.67589342594","4955.47774271198","5593.82299540355","6222.98295481975","7269.17114042014","8513.6295414071","7326.74443486459","9071.35698672103","10405.120619133","10779.5075072926","10882.2891042102","11183.729432082","9655.13737655446","9515.19431808728","9951.54415327241","",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2942.62886994412","2990.76628065986","3153.88605003842","3281.35123535155","3478.08586108047","3727.14016510279","4040.8790099139","4227.76186373872","4575.14811014624","4906.85250757158","5140.49045945309","5525.14296494705","6017.69495215425","6657.81444441508","7222.98274916729","7787.74857269067","8627.8781935299","9414.66352737226","10441.6087730549","11531.2592063599","12454.5951188154","13827.1183286799","14242.8086069184","15347.1415253208","16809.365087602","17855.7072356895","18651.9189708137","19720.6856895874","21224.3456904584","22694.9680473978","23696.3712717686","24131.30752105","25021.2625580602","25822.0803876124","26988.8344390296","27968.7292095918","29189.8461901225","30604.9865877247","31761.2416063396","33397.9809096259","35242.0641955061","35942.4362729718","36794.8536066037","38550.0798996021","40948.2341842791","43514.0819225872","45849.0408211219","47723.7274691787","48232.3100078821","46394.3848463695","48291.0744258176","50027.5781888767","51561.4595541098","52751.7989855037","54295.3424183322","55153.2152676874","56058.6435185504","58070.0661365043","",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2391.78734534437","2172.32484787537","2003.15929684294","2121.94183088144","1753.13813882049","1398.50989200261","1513.26672874369","1843.01546148965","1912.43872403181","1861.50343540671","1969.16679957082","2041.73350772634","2262.4602119909","2063.14806246599","2263.40029968729","2381.64542830316","2311.96379271421","2332.38357916506","2113.44277842921","2055.36497485404","2018.68083505066","1797.92078744791","1669.43144038342","2422.30518263526","3225.33916255783","3504.28400871967","3811.31198106958","4202.51096811639","4029.06506054848","4153.49788528146","5191.58308141444","5600.97139163233","5749.4047524812","5490.04131391061","5392.71242089285","4803.2832991071","4549.42164162487","5230.77172599964","",
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1763.47506683766","1756.21965306604","1865.66599868404","2165.90114607294","2529.89263977581","3203.71144556442","3446.95279391748","4031.01603874046","4220.19350048583","4865.65037488923","6163.38011948249","5957.54111677189","6158.94673921865","6152.78252887561","7561.19227612515","8443.10705181349","6817.83252877901","6208.78263416107","5540.23497276739","5249.0536002064","5534.631412905","7634.33440023159","9271.7354036501","12665.6632283397","13092.2647265506","14800.0286943521","15133.1622384558","16261.2969282208","16640.8023536798","16037.0252427091","18721.0564384262","18257.2150489301","16341.5873485558","15387.8695836451","14611.8328032133","12579.5951055864","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.652162430184","139.341402532022","148.192133482819","158.721177620822","153.266246172963","172.047766834797","174.364046787653","160.599309450065","150.387560857642","142.70461860356","144.09039666129","149.547039211876","155.781793081722","193.060765941926","203.572109359449","202.262133221495","199.53775757386","235.198789624759","313.916106681597","362.511975065198","418.861979826947","352.188664141555","318.015517887117","276.130015516725","217.435775970418","208.299123712034","267.551709081194","304.890124819662","302.424379954979","280.546854194344","309.58645045665","281.396466744683","274.286035442202","181.690380262063","170.809408487813","198.452809633852","202.421403840517","181.295535305999","196.725024122843","184.346476644865","158.405597226702","165.250724657477","177.820838376822","215.805040778769","232.566157436879","250.038373081288","258.046387283884","292.559619972825","353.238405406743","339.770266888739","348.15605909962","375.582855926478","391.518249541517","416.140115178331","429.790957778857","362.752197664149","364.160507797334","378.059252303818","",
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.9618001456259","96.9804300443769","104.38853344843","107.542108487282","113.170338044682","117.190285331831","124.309273036642","99.4068327311812","97.2021478063696","121.246037729658","224.107455030034","160.253709018685","209.237493566345","252.250242268737","402.873479672613","438.336261441873","556.660775969909","536.115095628504","527.146642201378","661.984282596282","873.960732031519","2178.98315779241","1842.82956251242","1221.89944029284","901.673597608637","881.986731253276","638.625136816669","597.900891576931","548.903440552012","473.944399271496","567.185915758608","502.612106337296","476.892640514659","270.063596922284","321.131332567123","407.942488327789","461.252376189015","479.708752482082","469.164396568342","497.561969746084","567.614357134101","590.055302267943","741.340314994581","794.952900039636","1007.32946908431","1267.70367706822","1655.5445244538","1882.47020352573","2241.71176284846","1890.38912816673","2291.36001310585","2519.28994084219","2745.86675157152","2996.96430319829","3221.67811590831","2729.76277774009","2175.65627600394","1968.42552277442","",
"Nicaragua","NIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","126.136695105292","131.405552572428","140.621717529912","150.708864082886","170.805910566326","274.670140721866","285.460204024016","300.094451077403","308.359416385177","321.550625122329","323.834275638435","334.284839228979","345.459201510184","415.884906664943","560.835284699901","568.671063672875","640.69766420816","753.195420471755","698.873355824823","483.90270832123","673.663999164997","732.435700229368","717.551227161977","777.604636611725","858.054712233103","723.577903262739","760.014140124947","991.828550580982","662.954455773575","249.844275456019","243.561262489783","351.398171335246","413.91949764469","396.797131954243","854.549904948348","897.715811100405","916.518709513043","917.128840055943","951.873352253736","981.020489221981","1016.02074305227","1043.60075786956","1010.14727701461","1015.56531372838","1091.50515662464","1175.11622496757","1240.99261674457","1344.30187125334","1518.8053855473","1464.4977535687","1526.49793806178","1682.95792434336","1792.0380448462","1847.19804868568","1975.46470748978","2073.49793802454","2143.92589272044","2221.80644458727","",
"Netherlands","NLD","GDP per capita (current US$)","NY.GDP.PCAP.CD","1068.78458723735","1159.39235716074","1240.67789437294","1328.03664879968","1541.94736519029","1708.09635648862","1835.80142351034","1991.36068565042","2185.24865888658","2446.33545399539","2889.71479887468","3335.49361250066","4052.06602961616","5277.35002600312","6358.77238358316","7241.88606836983","7824.53271086595","9049.81248438315","11036.7073180438","12635.1957282094","13615.8370736975","11373.4126872705","10931.3384172139","10544.0458965616","9849.8219674462","9799.44303762773","13607.9271903286","16496.2959945287","17518.0287566478","17175.6453683691","21019.125671934","21454.8628923695","23598.9507648691","22827.3000431587","24331.7540182404","28884.7135222434","28698.6660159512","26404.986730145","27533.6067928156","27951.734289323","25921.1279408277","26584.1216906272","28817.3232079888","35245.1640746805","39954.6422157907","41577.1600883755","44453.9711946212","51241.3156170166","56928.8204756806","51900.3400948453","50338.2548273725","53540.6053553521","49474.705606422","51574.489418462","52157.4068701887","44746.3340485236","45637.8867460287","48223.1554941825","",
"Norway","NOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1441.75566002633","1560.3249311723","1667.2474297782","1775.58265544979","1937.88461385928","2164.46882336736","2317.19488382656","2514.04377214705","2662.11749153117","2875.23584396858","3306.21947607769","3736.34873749991","4413.57569168528","5689.5888066967","6811.52733653232","8204.45151152979","8927.20162734477","10266.1206718698","11462.6415912182","13046.5372210653","15772.2409073814","15512.5067043575","15224.8939100982","14927.5174766339","14989.4857665906","15753.5527652129","18883.265802712","22505.8977117052","24207.281468963","24281.0961405377","28242.943738533","28596.9330036444","30523.9850558974","27963.6652188271","29315.8419070199","34875.1973878148","37321.4433901355","36628.5174155741","34788.7785642698","36371.3957875661","38146.7153917477","38549.5893413937","43061.1503812416","50111.6544494522","57570.2691601943","66775.3943971756","74114.697150083","85170.8621662157","97007.9418918692","80067.1766382996","87770.2668443401","100711.224780553","101668.170658652","103059.24822759","97199.9190963458","74498.13763927","70890.0355687386","75504.5662551423","",
"Nepal","NPL","GDP per capita (current US$)","NY.GDP.PCAP.CD","50.5151404450504","52.0418806217462","55.2850368881796","47.0939471530651","46.2425117015135","67.3708701350945","81.6220892877594","74.4001918437784","66.9508382507482","67.0529928889093","72.1770656120715","72.099166825518","81.9316470326982","76.153936515052","93.3984519939748","118.250881669921","106.657459568908","99.2657037855103","112.64076281385","127.087888960735","130.579472478816","149.228265747525","153.482003631569","153.19334306835","157.898646621681","156.656353049217","166.701470789842","169.170456152919","195.092017119732","192.703717458199","193.47612413216","203.765397846674","172.006210109622","180.10974595055","194.889067648694","205.693841429967","206.433006590964","219.684466028359","212.468946506911","215.98059212175","231.425500390656","248.618098020685","246.307562056412","253.720041240682","287.400105577955","317.089198005742","348.631453417498","393.884351771306","473.844440907314","480.72009086822","592.183521642014","692.116684217348","681.792586817722","688.617278796698","706.238697681072","747.160462355857","730.983328253608","849.01104260427","",
