cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
UGA,2029,Uganda_Kaberamaido_Kaberamaido,3.1241208869197195e-7,0.0563837561152366,180478.79117388805,46,FALSE,2886,245666.64212481587,1728548020.8191092,0,0,FALSE
LBR,2029,Liberia_Nimba_Zoegeh,4.0132883139777054e-7,0.056339081500411975,140381.3459007943,55,FALSE,2887,191086.24143644003,1728739107.0605457,0,0,FALSE
COG,2029,Republic of Congo_Sangha_Ouesso,1.1590984906122516e-6,0.05612094276386698,48417.75157020792,46,FALSE,2888,65905.95144238445,1728805013.011988,0,0,FALSE
NGA,2029,Nigeria_Delta_IsokoSou,1.3879736577151088e-7,0.055925973500502414,402932.52821936196,197,FALSE,2889,548469.3274299527,1729353482.339418,0,0,FALSE
MWI,2029,Malawi_Rumphi_TA Katumbi,2.3146307520511777e-6,0.05592047705989318,24159.5671406066,221,FALSE,2890,32885.85709167015,1729386368.1965096,0,0,FALSE
UGA,2029,Uganda_Soroti_Kasilo,2.8288545681879165e-7,0.05574346358992508,197053.12608428914,162,FALSE,2891,268227.52684931114,1729654595.7233589,0,0,FALSE
BDI,2029,Burundi_Bururi_Rutovu,5.028400277040524e-7,0.05573778391493471,110845.95665430858,39,FALSE,2892,150882.84771444503,1729805478.5710733,0,0,FALSE
GMB,2029,Gambia_North Bank_Upper Nuimi,9.870270348778375e-7,0.055595090028539296,56325.80270247633,24,FALSE,2893,76670.34295220973,1729882148.9140255,0,0,FALSE
NGA,2029,Nigeria_Delta_Warri South-West,2.829733603431648e-7,0.05557732779075174,196404.80546773912,211,FALSE,2894,267345.03673591785,1730149493.9507616,0,0,FALSE
CAF,2029,Central African Republic_Ouham_Bouca,5.677436625320628e-7,0.05548484306117421,97728.6876505482,45,FALSE,2895,133027.70025339548,1730282521.6510148,0,0,FALSE
KEN,2029,Kenya_Kakamega_Malava,1.5833421416379124e-7,0.0554766738978166,350377.0438423872,66,FALSE,2896,476931.1190445975,1730759452.7700596,0,0,FALSE
ZWE,2029,Zimbabwe_Matabeleland South_Umzingwane,5.900726830181105e-7,0.05539356056916643,93875.8260860998,52,FALSE,2897,127783.20832748353,1730887235.9783869,0,0,FALSE
