cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2025,Democratic Republic of the Congo_Kasaï-Oriental_Sankuru,1.3150877380392349e-6,4.1868196272070755,3183680.8344434313,21,FALSE,2070,4333607.151885714,1084314883.135322,0,0,FALSE
MDG,2025,Madagascar_Toamasina_Alaotra-Mangoro,1.3071110703401099e-6,1.983328855277347,1517337.6618723653,16,FALSE,2071,2065390.8746682396,1086380274.0099905,0,0,FALSE
NGA,2025,Nigeria_Ebonyi_Onicha,1.3046519794742766e-6,0.49563986460735737,379901.97570319154,225,FALSE,2072,517120.27823626884,1086897394.2882266,0,0,FALSE
ZWE,2025,Zimbabwe_Manicaland_Makoni,1.3028438066285212e-6,0.5950584824203392,456738.15954977914,6,FALSE,2073,621709.2283090196,1087519103.5165358,0,0,FALSE
ZWE,2025,Zimbabwe_Midlands_Mberengwa,1.3019335416157347e-6,0.34599178610422904,265752.2638788796,58,FALSE,2074,361740.3789085113,1087880843.8954442,0,0,FALSE
UGA,2025,Uganda_Mpigi_Butambala,1.2963249244573228e-6,0.25233759497989666,194656.13151388886,123,FALSE,2075,264964.75229573884,1088145808.64774,0,0,FALSE
BEN,2025,Benin_Kouffo_Dogbo,1.2937019933536446e-6,0.25890744914480873,200129.12593080787,44,FALSE,2076,272414.55928983004,1088418223.2070298,0,0,FALSE
KEN,2025,Kenya_Samburu_Samburu East,1.2911699190961618e-6,0.08784657308433376,68036.41549040088,245,FALSE,2077,92610.7584554447,1088510833.965485,0,0,FALSE
MWI,2025,Malawi_Nsanje_TA Malemia,1.2888625217970565e-6,0.07574063468579034,58765.487710966605,186,FALSE,2078,79991.22747265511,1088590825.1929579,0,0,FALSE
MOZ,2025,Mozambique_Cabo Delgado_Nangade,1.2878738801698059e-6,0.13345468051076803,103624.02915817508,12,FALSE,2079,141052.40356029177,1088731877.596518,0,0,FALSE
NER,2025,Niger_Maradi_Tessaoua,1.2869673029079794e-6,1.2368302158089501,961042.4546251163,17,FALSE,2080,1308165.1934363232,1090040042.7899544,0,0,FALSE
KEN,2025,Kenya_Samburu_Samburu West,1.2820680908375572e-6,0.14833777433077966,115701.94702675476,247,FALSE,2081,157492.79252419222,1090197535.5824785,0,0,FALSE
TZA,2025,Tanzania_Kigoma_Kibondo,1.2811740009604539e-6,0.5526711626092871,431378.6903222886,48,FALSE,2082,587190.0717329833,1090784725.6542115,0,0,FALSE
UGA,2025,Uganda_Masaka_Kalungu,1.2792765603831882e-6,0.4705987786570345,367863.2074022162,97,FALSE,2083,500733.17942769045,1091285458.8336394,0,0,FALSE
SDN,2025,Sudan_River Nile_Ad Damer,1.2757916147067088e-6,0.08044800086319533,63057.3205967414,53,FALSE,2084,85833.24451383362,1091371292.0781531,0,0,FALSE
